Reaction ID	Reaction name	Lower bound	Reaction equation	GPR	Pathway
HMBS	hydroxymethylbilane synthase	0.0	4.0 ppbng_c + 1.0 h2o_c -> 1.0 hmbil_c + 4.0 nh4_c	(SCO7343 or SCO3318)	Cofactor and Prosthetic Group Biosynthesis
HMPK1	hydroxymethylpyrimidine kinase (ATP)	0.0	1.0 4ahmmp_c + 1.0 atp_c -> 1.0 4ampm_c + 1.0 h_c + 1.0 adp_c	(SCO5563)	Cofactor and Prosthetic Group Biosynthesis
HMPK2	hydroxymethylpyrimidine kinase (CTP)	0.0	1.0 ctp_c + 1.0 4ahmmp_c -> 1.0 cdp_c + 1.0 4ampm_c + 1.0 h_c	(SCO5563)	Cofactor and Prosthetic Group Biosynthesis
HMPK3	hydroxymethylpyrimidine kinase (UTP)	0.0	1.0 utp_c + 1.0 4ahmmp_c -> 1.0 4ampm_c + 1.0 udp_c + 1.0 h_c	(SCO5563)	Cofactor and Prosthetic Group Biosynthesis
HMPK4	hydroxymethylpyrimidine kinase (GTP)	0.0	1.0 gtp_c + 1.0 4ahmmp_c -> 1.0 4ampm_c + 1.0 gdp_c + 1.0 h_c	(SCO5563)	Cofactor and Prosthetic Group Biosynthesis
HPPK2	6-hydroxymethyl-dihydropterin pyrophosphokinase	0.0	1.0 6hmhpt_c + 1.0 atp_c -> 1.0 6hmhptpp_c + 1.0 amp_c + 1.0 h_c	(SCO3401)	Cofactor and Prosthetic Group Biosynthesis
IACGAMS2	1L-myo-inositol 2-Acetamido-2-deoxy-D-glucopyranoside synthesis (UDP-GlcNAc)	0.0	1.0 uacgam_c + 1.0 mi1p_DASH_L_c + 1.0 h2o_c -> 1.0 udp_c + 1.0 pi_c + 1.0 iacgam_c + 1.0 h_c	(SCO4204 or SCO6185)	Cofactor and Prosthetic Group Biosynthesis
ICYSDS	ISC/NIF Cysteine desulfuration	0.0	1.0 cys_DASH_L_c + 1.0 iscs_c -> 1.0 ala_DASH_L_c + 1.0 iscssh_c	(SCO2157 or SCO5486)	Cofactor and Prosthetic Group Biosynthesis
IGAMD	1L-myo-inositol 2-Acetamido-2-deoxy-D-glucopyranoside deacetylase	0.0	1.0 h2o_c + 1.0 iacgam_c -> 1.0 ac_c + 1.0 igam_c	(SCO7632 or SCO5126)	Cofactor and Prosthetic Group Biosynthesis
IPDDI	isopentenyl-diphosphate D-isomerase	-1000.0	1.0 ipdp_c <=> 1.0 dmpp_c	(SCO6750)	Cofactor and Prosthetic Group Biosynthesis
IPDPS	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp)	0.0	1.0 nadh_c + 1.0 h_c + 1.0 h2mb4p_c -> 1.0 h2o_c + 1.0 ipdp_c + 1.0 nad_c	(SCO5058)	Cofactor and Prosthetic Group Biosynthesis
LIPAMPL	Lipoyl-adenylate protein ligase	0.0	1.0 lipoamp_c -> 1.0 amp_c + 1.0 lipopb_c + 1.0 h_c	(SCO6423)	Cofactor and Prosthetic Group Biosynthesis
LIPATPT	Lipoate-ATP adenylate transferase	0.0	1.0 lipoate_c + 1.0 atp_c -> 1.0 ppi_c + 1.0 lipoamp_c	(SCO6423)	Cofactor and Prosthetic Group Biosynthesis
LIPOCT	Lipoyl(octanoyl) transferase	0.0	1.0 ocACP_c + 1.0 h_c -> 1.0 ACP_c + 1.0 octapb_c	(SCO2193)	Cofactor and Prosthetic Group Biosynthesis
LIPOS	Lipoate synthase	0.0	2.0 amet_c + 1.0 4fe4s_c + 1.0 nad_c + 1.0 octapb_c -> 2.0 dad_DASH_5_c + 2.0 met_DASH_L_c + 2.0 fe2_c + 1.0 2fe2s_c + 1.0 nadh_c + 1.0 lipopb_c	(SCO2194)	Cofactor and Prosthetic Group Biosynthesis
MALACPMT	Malonyl-[ACP] methyltransferase	0.0	1.0 amet_c + 1.0 malACP_c -> 1.0 ahcys_c + 1.0 malACPme_c	()	Cofactor and Prosthetic Group Biosynthesis
MECDPDH2	2C-methyl-D-erythritol 2,4 cyclodiphosphate dehydratase	0.0	1.0 2mecdp_c + 1.0 nadh_c -> 1.0 h2o_c + 1.0 h2mb4p_c + 1.0 nad_c	(SCO6767 or SCO5696)	Cofactor and Prosthetic Group Biosynthesis
MECDPS	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	0.0	1.0 2p4c2me_c -> 1.0 2mecdp_c + 1.0 cmp_c	(SCO4234)	Cofactor and Prosthetic Group Biosynthesis
MEPCT	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	0.0	1.0 ctp_c + 1.0 2me4p_c + 1.0 h_c -> 1.0 ppi_c + 1.0 4c2me_c	(SCO4233)	Cofactor and Prosthetic Group Biosynthesis
MOADSUx	MoaD sulfuration (nadh, assumed)	0.0	1.0 moadamp_c + 1.0 nadh_c + 1.0 iscssh_c -> 1.0 moadcosh_c + 1.0 nad_c + 1.0 iscs_c + 1.0 amp_c	((SCO5201 and SCO2157 and SCO5486))	Cofactor and Prosthetic Group Biosynthesis
MOCOS	molybdenum cofactor synthase	0.0	2.0 h_c + 1.0 mobd_c + 1.0 mptamp_c -> 1.0 cu2_c + 1.0 h2o_c + 1.0 amp_c + 1.0 moco_c	(SCO3181)	Cofactor and Prosthetic Group Biosynthesis
MOGDS	molybdopterin guanine dinucleotide synthase	0.0	1.0 moco_c + 1.0 gtp_c + 1.0 h_c -> 1.0 ppi_c + 1.0 mocogdp_c	(SCO3828)	Cofactor and Prosthetic Group Biosynthesis
MOHMT	3-methyl-2-oxobutanoate hydroxymethyltransferase	0.0	1.0 h2o_c + 1.0 mlthf_c + 1.0 3mob_c -> 1.0 thf_c + 1.0 2dhp_c	(SCO2256)	Cofactor and Prosthetic Group Biosynthesis
MPTAT	molybdopterin adenylyltransferase	0.0	1.0 mpt_c + 1.0 h_c + 1.0 atp_c -> 1.0 ppi_c + 1.0 mptamp_c	(SCO3179)	Cofactor and Prosthetic Group Biosynthesis
MPTS	molybdopterin synthase	0.0	2.0 moadcosh_c + 1.0 cu2_c + 1.0 cpmp_c -> 1.0 mpt_c + 5.0 h_c + 2.0 moadcoo_c	(SCO5201)	Cofactor and Prosthetic Group Biosynthesis
MPTSS	molybdopterin synthase sulfurylase	0.0	1.0 h_c + 1.0 atp_c + 1.0 moadcoo_c -> 1.0 moadamp_c + 1.0 ppi_c	(SCO5178)	Cofactor and Prosthetic Group Biosynthesis
MSHS	mycothiol synthase	0.0	1.0 cigam_c + 1.0 accoa_c -> 1.0 coa_c + 1.0 msh_c	(SCO4151)	Cofactor and Prosthetic Group Biosynthesis
NADDP	NAD diphosphatase	0.0	1.0 h2o_c + 1.0 nad_c -> 1.0 nmn_c + 2.0 h_c + 1.0 amp_c	(SCO5186)	Cofactor and Prosthetic Group Biosynthesis
NADK	NAD kinase	0.0	1.0 nad_c + 1.0 atp_c -> 1.0 nadp_c + 1.0 h_c + 1.0 adp_c	(SCO1781)	Cofactor and Prosthetic Group Biosynthesis
NADS1	NAD synthase (nh3)	0.0	1.0 dnad_c + 1.0 nh4_c + 1.0 atp_c -> 1.0 ppi_c + 1.0 amp_c + 1.0 nad_c + 1.0 h_c	(SCO0506)	Cofactor and Prosthetic Group Biosynthesis
NADS2	NAD synthase (glutamine-hydrolysing)	0.0	1.0 dnad_c + 1.0 h2o_c + 1.0 atp_c + 1.0 gln_DASH_L_c -> 1.0 amp_c + 1.0 glu_DASH_L_c + 1.0 ppi_c + 1.0 nad_c + 1.0 h_c	(SCO2238)	Cofactor and Prosthetic Group Biosynthesis
NAMNPP	nicotinic acid mononucleotide pyrophosphorylase	0.0	1.0 prpp_c + 1.0 h2o_c + 1.0 nac_c + 1.0 atp_c -> 1.0 nicrnt_c + 1.0 ppi_c + 1.0 pi_c + 1.0 adp_c	(SCO0171 or SCO2917)	Cofactor and Prosthetic Group Biosynthesis
NMNAT	nicotinamide-nucleotide adenylyltransferase	0.0	1.0 nmn_c + 1.0 h_c + 1.0 atp_c -> 1.0 ppi_c + 1.0 nad_c	(SCO2579)	Cofactor and Prosthetic Group Biosynthesis
NNAM	nicotinamidase	0.0	1.0 h2o_c + 1.0 ncam_c -> 1.0 nh4_c + 1.0 nac_c	(SCO2918)	Cofactor and Prosthetic Group Biosynthesis
NNDMBRT	Nicotinate-nucleotide dimethylbenzimidazole phosphoribosyltransferase	0.0	1.0 nicrnt_c + 1.0 dmbzid_c -> 1.0 5prdmbz_c + 1.0 h_c + 1.0 nac_c	(SCO1554 or SCO2175)	Cofactor and Prosthetic Group Biosynthesis
NNDPR	nicotinate-nucleotide diphosphorylase (carboxylating)	0.0	1.0 quln_c + 2.0 h_c + 1.0 prpp_c -> 1.0 nicrnt_c + 1.0 ppi_c + 1.0 co2_c	(SCO3381)	Cofactor and Prosthetic Group Biosynthesis
OCTNLL	Octanoate non-lipoylated apo domain ligase	0.0	1.0 h_c + 1.0 atp_c + 1.0 octa_c -> 1.0 ppi_c + 1.0 amp_c + 1.0 octapb_c	(SCO6423)	Cofactor and Prosthetic Group Biosynthesis
OCTTT	trans-octaprenyltranstransferase	0.0	1.0 ipdp_c + 1.0 octdp_c -> 1.0 nndp_c + 1.0 ppi_c	(SCO6763 or SCO4583)	Cofactor and Prosthetic Group Biosynthesis
OGMEACPD	3-Oxo-glutaryl-[ACP] methyl ester dehydratase	0.0	1.0 hgmeACP_c -> 1.0 egmeACP_c + 1.0 h2o_c	()	Cofactor and Prosthetic Group Biosynthesis
OGMEACPR	3-Oxo-glutaryl-[ACP] methyl ester reductase	0.0	1.0 ogmeACP_c + 1.0 nadph_c + 1.0 h_c -> 1.0 hgmeACP_c + 1.0 nadp_c	(SCO6282 or SCO6264 or SCO7810 or SCO6249 or SCO1346 or SCO1335 or SCO4681 or SCO0330 or SCO7266 or SCO5237 or SCO6282 or SCO0737 or SCO7810 or SCO5086 or SCO6249 or SCO0365 or SCO4501 or SCO1346 or SCO1335 or SCO0256 or SCO1815 or SCO4681 or SCO0330 or SCO4168 or SCO1681 or SCO1831 or SCO0111 or SCO6282 or SCO6264 or SCO7810 or SCO6249 or SCO1346 or SCO1335 or SCO0256 or SCO4681 or SCO0330 or SCO7266 or SCO5237)	Cofactor and Prosthetic Group Biosynthesis
OGMEACPS2	3-Oxo-glutaryl-[ACP] methyl ester synthase	0.0	1.0 malACP_c + 1.0 malACPme_c + 1.0 h_c -> 1.0 co2_c + 1.0 ogmeACP_c + 1.0 ACP_c	(SCO2390 or SCO5886 or SCO5087 or SCO3248 or SCO5318 or SCO1266 or SCO0548 or SCO2390 or SCO5886 or SCO5088 or SCO5087 or SCO3248 or SCO5317 or SCO5318 or SCO1266 or SCO0548)	Cofactor and Prosthetic Group Biosynthesis
OHPBAT	O-Phospho-4-hydroxy-L-threonine:2-oxoglutarate aminotransferase	-1000.0	1.0 glu_DASH_L_c + 1.0 ohpb_c <=> 1.0 akg_c + 1.0 phthr_c	(SCO4366)	Cofactor and Prosthetic Group Biosynthesis
OPMEACPD	3-Oxo-pimeloyl-[ACP] methyl ester dehydratase	0.0	1.0 hpmeACP_c -> 1.0 epmeACP_c + 1.0 h2o_c	()	Cofactor and Prosthetic Group Biosynthesis
OPMEACPR	3-Oxo-pimeloyl-[ACP] methyl ester reductase	0.0	1.0 nadph_c + 1.0 h_c + 1.0 opmeACP_c -> 1.0 hpmeACP_c + 1.0 nadp_c	(SCO6282 or SCO6264 or SCO7810 or SCO6249 or SCO1346 or SCO1335 or SCO4681 or SCO0330 or SCO7266 or SCO5237 or SCO6282 or SCO0737 or SCO7810 or SCO5086 or SCO6249 or SCO0365 or SCO4501 or SCO1346 or SCO1335 or SCO0256 or SCO1815 or SCO4681 or SCO0330 or SCO4168 or SCO1681 or SCO1831 or SCO0111 or SCO6282 or SCO6264 or SCO7810 or SCO6249 or SCO1346 or SCO1335 or SCO0256 or SCO4681 or SCO0330 or SCO7266 or SCO5237)	Cofactor and Prosthetic Group Biosynthesis
OPMEACPS	3-Oxo-pimeloyl-[ACP] methyl ester synthase	0.0	1.0 gmeACP_c + 1.0 malACP_c + 1.0 h_c -> 1.0 co2_c + 1.0 ACP_c + 1.0 opmeACP_c	(SCO2390 or SCO5886 or SCO5087 or SCO3248 or SCO5318 or SCO1266 or SCO0548 or SCO2390 or SCO5886 or SCO5088 or SCO5087 or SCO3248 or SCO5317 or SCO5318 or SCO1266 or SCO0548)	Cofactor and Prosthetic Group Biosynthesis
PANTS	pantothenate synthase	0.0	1.0 ala_DASH_B_c + 1.0 atp_c + 1.0 pant_DASH_R_c -> 1.0 ppi_c + 1.0 pnto_DASH_R_c + 1.0 h_c + 1.0 amp_c	(SCO3383)	Cofactor and Prosthetic Group Biosynthesis
PC11M	precorrin-4 C11-methyltransferase	0.0	1.0 amet_c + 1.0 pre4_c -> 1.0 ahcys_c + 1.0 pre5_c + 1.0 h_c	(SCO1855)	Cofactor and Prosthetic Group Biosynthesis
PC17M	precorrin-3B C17-methyltransferase	0.0	1.0 amet_c + 1.0 pre3b_c -> 1.0 ahcys_c + 1.0 pre4_c + 3.0 h_c	(SCO1857)	Cofactor and Prosthetic Group Biosynthesis
PC20M	precorrin-2 C20-methyltransferase	0.0	1.0 amet_c + 1.0 dscl_c -> 1.0 pre3a_c + 1.0 ahcys_c + 1.0 h_c	(SCO1853)	Cofactor and Prosthetic Group Biosynthesis
PC3BS	precorrin-3B synthase	0.0	0.5 o2_c + 1.0 pre3a_c + 1.0 h_c -> 1.0 pre3b_c	()	Cofactor and Prosthetic Group Biosynthesis
PC6AR	precorrin-6A reductase	0.0	1.0 nadph_c + 1.0 h_c + 1.0 pre6a_c -> 1.0 pre6b_c + 1.0 nadp_c	(SCO3283)	Cofactor and Prosthetic Group Biosynthesis
PC6AS	precorrin-6A synthase	0.0	1.0 amet_c + 1.0 h2o_c + 1.0 pre5_c -> 1.0 ac_c + 1.0 ahcys_c + 1.0 pre6a_c + 1.0 h_c	(SCO6971)	Cofactor and Prosthetic Group Biosynthesis
PC6YM	precorrin-6Y C5,15-methyltransferase (decarboxylating)	0.0	2.0 amet_c + 1.0 pre6b_c -> 1.0 pre8_c + 1.0 co2_c + 2.0 h_c + 2.0 ahcys_c	(SCO1555 or SCO1856)	Cofactor and Prosthetic Group Biosynthesis
PC8XM	precorrin-8X methylmutase	0.0	1.0 pre8_c + 1.0 h_c -> 1.0 hgbyr_c	(SCO3282)	Cofactor and Prosthetic Group Biosynthesis
PCPpdsredO	peptidyl-carrier-protein phosphodiesterase (redO)	0.0	1.0 h2o_c + 1.0 PCPredO_c -> 1.0 pan4p_c + 1.0 apoPCPredO_c + 1.0 h_c	(SCO0046)	Cofactor and Prosthetic Group Biosynthesis
PCPSredO	peptidyl-carrier protein synthase (redO)	0.0	1.0 coa_c + 1.0 apoPCPredO_c -> 1.0 PCPredO_c + 1.0 pap_c + 1.0 h_c	(SCO5883)	Cofactor and Prosthetic Group Biosynthesis
PDX5POi	pyridoxine 5'-phosphate oxidase	0.0	1.0 o2_c + 1.0 pdx5p_c -> 1.0 h2o2_c + 1.0 pydx5p_c	(SCO4387)	Cofactor and Prosthetic Group Biosynthesis
PENTT	trans-pentaprenyltranstransferase	0.0	1.0 ipdp_c + 1.0 ppdp_c -> 1.0 ppi_c + 1.0 hexdp_c	(SCO6763 or SCO4583)	Cofactor and Prosthetic Group Biosynthesis
PMDPHT	pyrimidine phosphatase	0.0	1.0 h2o_c + 1.0 5aprbu_c -> 1.0 4r5au_c + 1.0 pi_c	()	Cofactor and Prosthetic Group Biosynthesis
PMEACPE	Pimeloyl-[ACP] methyl ester esterase	0.0	1.0 pmeACP_c + 1.0 h2o_c -> 1.0 pimACP_c + 1.0 meoh_c	()	Cofactor and Prosthetic Group Biosynthesis
PMPK	phosphomethylpyrimidine kinase	0.0	1.0 4ampm_c + 1.0 atp_c -> 1.0 2mahmp_c + 1.0 adp_c	(SCO5563)	Cofactor and Prosthetic Group Biosynthesis
PNTK	pantothenate kinase	0.0	1.0 pnto_DASH_R_c + 1.0 atp_c -> 1.0 4ppan_c + 1.0 h_c + 1.0 adp_c	(SCO3380)	Cofactor and Prosthetic Group Biosynthesis
PPBNGS	porphobilinogen synthase	0.0	2.0 5aop_c -> 1.0 ppbng_c + 1.0 h_c + 2.0 h2o_c	(SCO3311)	Cofactor and Prosthetic Group Biosynthesis
PPCDC	phosphopantothenoylcysteine decarboxylase	0.0	1.0 4ppcys_c + 1.0 h_c -> 1.0 pan4p_c + 1.0 co2_c	(SCO1477)	Cofactor and Prosthetic Group Biosynthesis
PPGPPDP	guanosine-3',5'-bis(diphosphate) 3'-diphosphatase	0.0	1.0 h2o_c + 1.0 ppgpp_c -> 1.0 ppi_c + 1.0 gdp_c	(SCO5794 or SCO1513)	Cofactor and Prosthetic Group Biosynthesis
PPNCL2	phosphopantothenate-cysteine ligase	0.0	1.0 4ppan_c + 1.0 ctp_c + 1.0 cys_DASH_L_c -> 1.0 h_c + 1.0 ppi_c + 1.0 4ppcys_c + 1.0 cmp_c	(SCO1477)	Cofactor and Prosthetic Group Biosynthesis
PPPGO	protoporphyrinogen oxidase (aerobic)	0.0	1.5 o2_c + 1.0 pppg9_c -> 1.0 ppp9_c + 3.0 h2o_c	(SCO6041)	Cofactor and Prosthetic Group Biosynthesis
PTPATi	pantetheine-phosphate adenylyltransferase	0.0	1.0 pan4p_c + 1.0 h_c + 1.0 atp_c -> 1.0 ppi_c + 1.0 dpcoa_c	(SCO5568)	Cofactor and Prosthetic Group Biosynthesis
PYAM5PO	pyridoxamine 5'-phosphate oxidase	0.0	1.0 o2_c + 1.0 pyam5p_c + 1.0 h2o_c -> 1.0 h2o2_c + 1.0 pydx5p_c + 1.0 nh4_c	(SCO4387)	Cofactor and Prosthetic Group Biosynthesis
PYDXPS	Pyridoxal 5-phosphate synthase	0.0	1.0 ru5p_DASH_D_c + 1.0 dhap_c + 1.0 gln_DASH_L_c -> 3.0 h2o_c + 1.0 pi_c + 1.0 pydx5p_c + 1.0 h_c + 1.0 glu_DASH_L_c	((SCO1522 and SCO1523))	Cofactor and Prosthetic Group Biosynthesis
QULNS	quinolinate synthase	0.0	1.0 dhap_c + 1.0 iasp_c -> 2.0 h2o_c + 1.0 pi_c + 1.0 quln_c	(SCO2162)	Cofactor and Prosthetic Group Biosynthesis
RBFK	riboflavin kinase	0.0	1.0 atp_c + 1.0 ribflv_c -> 1.0 fmn_c + 1.0 h_c + 1.0 adp_c	(SCO5711)	Cofactor and Prosthetic Group Biosynthesis
RBFSa	riboflavin synthase	0.0	1.0 4r5au_c + 1.0 db4p_c -> 2.0 h2o_c + 1.0 dmlz_c + 1.0 pi_c	(SCO1440)	Cofactor and Prosthetic Group Biosynthesis
RBFSb	riboflavin synthase	0.0	2.0 dmlz_c -> 1.0 4r5au_c + 1.0 ribflv_c	(SCO1443)	Cofactor and Prosthetic Group Biosynthesis
RZ5PP	alpha-ribazole 5-phosphate phosphatase	0.0	1.0 5prdmbz_c + 1.0 h2o_c -> 1.0 pi_c + 1.0 rdmbzi_c	()	Cofactor and Prosthetic Group Biosynthesis
S2FE2SR	SUF [2Fe-2S] regeneration	0.0	1.0 2fe1s_c + 1.0 h2o_c + 1.0 sufsesh_c + 1.0 atp_c + 1.0 sufbcd_c -> 1.0 pi_c + 1.0 sufbcd_DASH_2fe2s_c + 5.0 h_c + 1.0 adp_c + 1.0 sufse_c	((SCO2146 and SCO1921 and SCO1922 and SCO1924 and SCO1925))	Cofactor and Prosthetic Group Biosynthesis
S2FE2SS	SUF [2Fe-2S] Synthesis	0.0	1.0 h2o_c + 1.0 atp_c + 1.0 sufbcd_c + 2.0 fe2_c + 2.0 sufsesh_c + 1.0 fadh2_c -> 7.0 h_c + 1.0 adp_c + 2.0 sufse_c + 1.0 pi_c + 1.0 sufbcd_DASH_2fe2s_c + 1.0 fad_c	((SCO2146 and SCO1921 and SCO1922 and SCO1924 and SCO1925))	Cofactor and Prosthetic Group Biosynthesis
S2FE2SS2	SUF [2Fe-2S] Synthesis II	0.0	1.0 h2o_c + 1.0 atp_c + 2.0 fe2_c + 2.0 sufsesh_c + 1.0 fadh2_c + 1.0 sufbcd_DASH_2fe2s_c -> 1.0 pi_c + 7.0 h_c + 1.0 adp_c + 2.0 sufse_c + 1.0 sufbcd_DASH_2fe2s2_c + 1.0 fad_c	((SCO2146 and SCO1921 and SCO1922 and SCO1924 and SCO1925))	Cofactor and Prosthetic Group Biosynthesis
S2FE2ST	SUF [2Fe-2S] Transfer	0.0	1.0 sufbcd_DASH_2fe2s_c + 4.0 h_c -> 1.0 2fe2s_c + 1.0 sufbcd_c	((SCO1922 and SCO1924 and SCO1925))	Cofactor and Prosthetic Group Biosynthesis
S4FE4SR	SUF [4Fe-4S] Reduction	0.0	1.0 fadh2_c + 1.0 sufbcd_DASH_2fe2s2_c + 2.0 h_c -> 1.0 sufbcd_DASH_4fe4s_c + 1.0 fad_c	((SCO1922 and SCO1924 and SCO1925))	Cofactor and Prosthetic Group Biosynthesis
S4FE4ST	SUF [4Fe-4S] Transfer	0.0	1.0 sufbcd_DASH_4fe4s_c + 4.0 h_c -> 1.0 4fe4s_c + 1.0 sufbcd_c	((SCO1922 and SCO1924 and SCO1925))	Cofactor and Prosthetic Group Biosynthesis
SCYSDS	SUF Cysteine desulfuration	0.0	1.0 cys_DASH_L_c + 1.0 sufse_c -> 1.0 ala_DASH_L_c + 1.0 sufsesh_c	(SCO2146 or SCO1921)	Cofactor and Prosthetic Group Biosynthesis
SHCHCC	sirohydrochlorin cobaltochelatase	0.0	1.0 dscl_c + 1.0 cobalt2_c -> 3.0 h_c + 1.0 copre2_c	(SCO1858 or SCO6093)	Cofactor and Prosthetic Group Biosynthesis
SHCHD2	sirohydrochlorin dehydrogenase (NAD)	0.0	1.0 dscl_c + 1.0 nad_c -> 1.0 nadh_c + 1.0 scl_c + 1.0 h_c	(SCO1553)	Cofactor and Prosthetic Group Biosynthesis
SHCHF	sirohydrochlorin ferrochelatase	0.0	1.0 fe2_c + 1.0 scl_c -> 1.0 sheme_c + 3.0 h_c	(SCO1553)	Cofactor and Prosthetic Group Biosynthesis
THRPD	threonine-phosphate decarboxylase	0.0	1.0 h_c + 1.0 thrp_c -> 1.0 co2_c + 1.0 applp_c	()	Cofactor and Prosthetic Group Biosynthesis
THRPS	threonine-phosphate synthase	0.0	1.0 thr_DASH_L_c + 1.0 atp_c -> 1.0 h_c + 1.0 thrp_c + 1.0 adp_c	()	Cofactor and Prosthetic Group Biosynthesis
THZPSN3	thiazole phosphate synthesis	0.0	1.0 nadph_c + 1.0 iscssh_c + 1.0 atp_c + 1.0 dhgly_c + 1.0 dxyl5p_c + 1.0 h_c -> 2.0 h2o_c + 1.0 nadp_c + 1.0 4mpetz_c + 1.0 ppi_c + 1.0 iscs_c + 1.0 amp_c + 1.0 co2_c	((SCO2108 and SCO2157 and SCO5486))	Cofactor and Prosthetic Group Biosynthesis
TMPK	thiamine-phosphate kinase	0.0	1.0 atp_c + 1.0 thmmp_c -> 1.0 thmpp_c + 1.0 adp_c	(SCO5562)	Cofactor and Prosthetic Group Biosynthesis
TMPPP	thiamine-phosphate diphosphorylase	0.0	1.0 4mpetz_c + 1.0 2mahmp_c + 1.0 h_c -> 1.0 ppi_c + 1.0 thmmp_c	(SCO2104)	Cofactor and Prosthetic Group Biosynthesis
TYRL	tyrosine lyase	0.0	1.0 amet_c + 1.0 nadph_c + 1.0 tyr_DASH_L_c -> 1.0 nadp_c + 1.0 dad_DASH_5_c + 1.0 met_DASH_L_c + 1.0 dhgly_c + 1.0 h_c + 1.0 4crsol_c	(SCO2109)	Cofactor and Prosthetic Group Biosynthesis
UDCPDPS	Undecaprenyl diphosphate synthase	0.0	8.0 ipdp_c + 1.0 frdp_c -> 1.0 udcpdp_c + 8.0 ppi_c	(SCO3858 or SCO2509)	Cofactor and Prosthetic Group Biosynthesis
UPP3MT	uroporphyrinogen methyltransferase	0.0	2.0 amet_c + 1.0 uppg3_c -> 1.0 dscl_c + 2.0 ahcys_c + 1.0 h_c	(SCO1553)	Cofactor and Prosthetic Group Biosynthesis
UPP3S	uroporphyrinogen-III synthase	0.0	1.0 hmbil_c -> 1.0 h2o_c + 1.0 uppg3_c	(SCO3317)	Cofactor and Prosthetic Group Biosynthesis
UPPDC1	uroporphyrinogen decarboxylase (uroporphyrinogen III)	0.0	4.0 h_c + 1.0 uppg3_c -> 4.0 co2_c + 1.0 cpppg3_c	(SCO6031)	Cofactor and Prosthetic Group Biosynthesis
WCOS	tungsten pterin cofactor synthase	0.0	2.0 h_c + 1.0 tungs_c + 1.0 mptamp_c -> 1.0 cu2_c + 1.0 h2o_c + 1.0 amp_c + 1.0 wco_c	(SCO3181)	Cofactor and Prosthetic Group Biosynthesis
ADSK	adenylyl-sulfate kinase	0.0	1.0 aps_c + 1.0 atp_c -> 1.0 paps_c + 1.0 h_c + 1.0 adp_c	(SCO6099)	Cysteine Metabolism
AMPTASECG	alanyl aminopeptidase (cys-gly)	0.0	1.0 h2o_c + 1.0 cgly_c -> 1.0 gly_c + 1.0 cys_DASH_L_c	(SCO2018 or SCO2643 or SCO2635 or SCO2018 or SCO2643 or SCO2635)	Cysteine Metabolism
BPNT	3',5'-bisphosphate nucleotidase	0.0	1.0 h2o_c + 1.0 pap_c -> 1.0 pi_c + 1.0 amp_c	()	Cysteine Metabolism
CYSDS	Cysteine Desulfhydrase	0.0	1.0 h2o_c + 1.0 cys_DASH_L_c -> 1.0 pyr_c + 1.0 nh4_c + 1.0 h2s_c	(SCO0731 or SCO0435 or SCO1294 or SCO4958 or SCO3920)	Cysteine Metabolism
CYSS	cysteine synthase	0.0	1.0 acser_c + 1.0 h2s_c -> 1.0 ac_c + 1.0 h_c + 1.0 cys_DASH_L_c	(SCO0992 or SCO3077 or SCO2910)	Cysteine Metabolism
CYSTGL	cystathionine g-lyase	0.0	1.0 h2o_c + 1.0 cyst_DASH_L_c -> 1.0 2obut_c + 1.0 nh4_c + 1.0 cys_DASH_L_c	(SCO1294 or SCO4958 or SCO3920)	Cysteine Metabolism
CYSTS	cystathionine beta-synthase	0.0	1.0 ser_DASH_L_c + 1.0 hcys_DASH_L_c -> 1.0 h2o_c + 1.0 cyst_DASH_L_c	(SCO3077 or SCO2910)	Cysteine Metabolism
PAPSR	phosphoadenylyl-sulfate reductase (thioredoxin)	0.0	1.0 trdrd_c + 1.0 paps_c -> 1.0 so3_c + 1.0 trdox_c + 1.0 pap_c + 2.0 h_c	((SCO0885 and SCO6100) or SCO3889 or SCO5438 or SCO3889 or SCO5438)	Cysteine Metabolism
PAPSR3	phosphoadenylyl-sulfate reductase (mycothiol)	0.0	1.0 paps_c + 2.0 msh_c -> 1.0 so3_c + 1.0 pap_c + 2.0 h_c + 1.0 mssg_c	(SCO6100)	Cysteine Metabolism
SADT2	Sulfate adenyltransferase	0.0	1.0 so4_c + 1.0 h2o_c + 1.0 gtp_c + 1.0 atp_c -> 1.0 ppi_c + 1.0 pi_c + 1.0 gdp_c + 1.0 aps_c	((SCO6097 and SCO6098))	Cysteine Metabolism
SULRi	sulfite reductase (NADPH2)	0.0	1.0 so3_c + 3.0 nadph_c + 5.0 h_c -> 3.0 h2o_c + 3.0 nadp_c + 1.0 h2s_c	(SCO6102)	Cysteine Metabolism
DABAACT	L-2,4-diaminobutyrate acetyltransferase	0.0	1.0 24dab_c + 1.0 accoa_c -> 1.0 nac24dab_c + 1.0 coa_c	(SCO1864)	Ectoine Biosynthesis
DABAAT	DABA aminotransferase	-1000.0	1.0 akg_c + 1.0 24dab_c + 1.0 h_c <=> 1.0 aspsa_c + 1.0 glu_DASH_L_c	(SCO7034 or SCO7537 or SCO1577 or SCO1284 or SCO1865 or SCO1223)	Ectoine Biosynthesis
